OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0022361,26-04-2022,CUST08956,Mohammed Kumar,P018,Formal Shirt,Clothing,Van Heusen,4,1782.23,0,1283.21,191.78,8603.91,Amazon Pay,Delivered,Ranchi,Jharkhand,India,SELLER0262
ORD0047098,26-04-2022,CUST09663,Vijay Rao,P005,Smartwatch,Electronics,Noise,1,4071.01,0.2,390.82,24.2,3671.83,Cash on Delivery,Delivered,Nagpur,Maharashtra,India,SELLER0435
ORD0049127,26-04-2022,CUST01604,Divya Reddy,P016,Power Bank,Electronics,Mi,1,1566.78,0.15,66.59,41.35,1439.7,Credit Card,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0360
ORD0044496,26-04-2022,CUST06440,Mohammed Joshi,P009,Cookware Set,Home & Kitchen,Prestige,3,2742.23,0.1,888.48,184.77,8477.27,Credit Card,Delivered,Ranchi,Jharkhand,India,SELLER0382
ORD0048802,26-04-2022,CUST03444,Mohammed Rao,P016,Power Bank,Electronics,Mi,1,1402.27,0.05,239.79,54.59,1626.54,Cash on Delivery,Returned,Warangal,Telangana,India,SELLER0193
ORD0041396,26-04-2022,CUST01299,Rahul Nair,P019,Yoga Mat,Sports,Strauss,1,902.01,0.15,138.01,186.57,1091.29,Debit Card,Delivered,Hyderabad,Telangana,India,SELLER0500
ORD0037841,26-04-2022,CUST06442,Aishwarya Joshi,P020,Air Fryer,Home & Kitchen,Pigeon,3,4662.65,0,2517.83,90.09,16595.87,UPI,Returned,Warangal,Telangana,India,SELLER0479
ORD0010149,26-04-2022,CUST02337,Arun Das,P001,Wireless Earbuds,Electronics,boAt,1,1584.57,0,79.23,38.28,1702.08,Net Banking,Pending,Lucknow,Uttar Pradesh,India,SELLER0464
ORD0047559,26-04-2022,CUST09668,Nisha Nair,P014,Study Table,Furniture,Nilkamal,2,5464.75,0.05,519.15,106.05,11008.22,Cash on Delivery,Delivered,Mangaluru,Karnataka,India,SELLER0095
ORD0011807,26-04-2022,CUST09784,Aditya Das,P019,Yoga Mat,Sports,Strauss,1,942.43,0.2,90.47,70.43,914.84,Debit Card,Delivered,Nagpur,Maharashtra,India,SELLER0054
ORD0026631,26-04-2022,CUST06538,Karthik Das,P020,Air Fryer,Home & Kitchen,Pigeon,2,4484.7,0.05,1022.51,136.7,9680.14,Debit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0173
ORD0005852,26-04-2022,CUST07665,Rohit Kumar,P014,Study Table,Furniture,Nilkamal,3,5584.95,0.1,753.97,245.28,16078.62,UPI,Delivered,Kolkata,West Bengal,India,SELLER0290
ORD0034328,26-04-2022,CUST04474,Aishwarya Kapoor,P004,Laptop,Electronics,HP,5,53357.46,0.1,28813.03,85.3,269006.9,Debit Card,Delivered,Guwahati,Assam,India,SELLER0187
ORD0012204,26-04-2022,CUST03750,Priya Gupta,P001,Wireless Earbuds,Electronics,boAt,4,1538.83,0.05,1052.56,95.23,6995.34,Net Banking,Delivered,Kochi,Kerala,India,SELLER0205
ORD0013684,26-04-2022,CUST06258,Karthik Nair,P015,LED TV,Electronics,Sony,4,48070.41,0.2,27688.56,232.16,181746.03,Credit Card,Delivered,Mysuru,Karnataka,India,SELLER0042
ORD0042887,26-04-2022,CUST00145,Rahul Reddy,P019,Yoga Mat,Sports,Strauss,2,859.19,0.05,195.9,118.02,1946.38,Debit Card,Delivered,Guwahati,Assam,India,SELLER0075
ORD0018159,26-04-2022,CUST07335,Aishwarya Joshi,P004,Laptop,Electronics,HP,1,55172.14,0.1,8937.89,144.28,58737.1,UPI,Shipped,Guwahati,Assam,India,SELLER0436
ORD0039634,26-04-2022,CUST06377,Mohammed Singh,P006,T-Shirt,Clothing,Puma,5,966.14,0.15,739.1,118.1,4963.3,Credit Card,Cancelled,Nagpur,Maharashtra,India,SELLER0180
ORD0021949,26-04-2022,CUST04209,Keerthi Sharma,P002,Bluetooth Speaker,Electronics,JBL,4,3352.84,0,1609.36,48.62,15069.34,UPI,Delivered,Delhi,Delhi,India,SELLER0306
ORD0047348,26-04-2022,CUST03655,Kavya Gupta,P006,T-Shirt,Clothing,Puma,2,1077.86,0,107.79,212.01,2475.52,UPI,Delivered,Thiruvananthapuram,Kerala,India,SELLER0353
ORD0002962,26-04-2022,CUST06953,Mohammed Verma,P011,Face Wash,Beauty,Himalaya,2,295.17,0,106.26,23.86,720.46,Debit Card,Delivered,Jaipur,Rajasthan,India,SELLER0469
ORD0020148,26-04-2022,CUST05244,Rohit Bose,P008,Backpack,Bags,Skybags,1,1634.29,0.1,73.54,99.44,1643.84,Debit Card,Shipped,Lucknow,Uttar Pradesh,India,SELLER0256
ORD0045589,26-04-2022,CUST07527,Priya Gupta,P002,Bluetooth Speaker,Electronics,JBL,1,3124.22,0.1,506.12,146.82,3464.74,UPI,Delivered,Patna,Bihar,India,SELLER0179
ORD0026086,26-04-2022,CUST01993,Mohammed Patel,P001,Wireless Earbuds,Electronics,boAt,4,1434.49,0.25,774.62,171.82,5249.91,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0248
ORD0048801,27-04-2022,CUST07212,Aditya Reddy,P010,Mixer Grinder,Home & Kitchen,Philips,2,3286.7,0.2,262.94,236.57,5758.23,Debit Card,Delivered,Bhopal,Madhya Pradesh,India,SELLER0353
ORD0006722,27-04-2022,CUST07495,Rohit Patel,P007,Running Shoes,Sports,Adidas,3,3166.9,0.15,1453.61,151.66,9680.86,Debit Card,Cancelled,Noida,Uttar Pradesh,India,SELLER0462
ORD0041152,27-04-2022,CUST03102,Divya Bose,P010,Mixer Grinder,Home & Kitchen,Philips,4,3277.43,0,2359.75,130.03,15599.5,Credit Card,Delivered,Kolkata,West Bengal,India,SELLER0207
ORD0013860,27-04-2022,CUST02035,Aishwarya Verma,P008,Backpack,Bags,Skybags,1,1621.73,0.1,262.72,243.5,1965.78,Credit Card,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0490
ORD0031461,27-04-2022,CUST03954,Rahul Rao,P013,Office Chair,Furniture,Wakefit,4,6465.64,0,3103.51,130.01,29096.08,Debit Card,Delivered,Thiruvananthapuram,Kerala,India,SELLER0439
ORD0046929,27-04-2022,CUST06140,Priya Menon,P006,T-Shirt,Clothing,Puma,1,1075.02,0.25,96.75,190.22,1093.23,UPI,Delivered,Dehradun,Uttarakhand,India,SELLER0143
ORD0007810,27-04-2022,CUST06139,Meena Gupta,P020,Air Fryer,Home & Kitchen,Pigeon,1,4317.57,0.05,492.2,25.15,4619.04,Amazon Pay,Delivered,Mangaluru,Karnataka,India,SELLER0423
ORD0023033,27-04-2022,CUST08426,Vijay Iyer,P019,Yoga Mat,Sports,Strauss,1,830.35,0.2,119.57,241.41,1025.26,Net Banking,Shipped,Jaipur,Rajasthan,India,SELLER0421
ORD0030520,27-04-2022,CUST04718,Anjali Rao,P011,Face Wash,Beauty,Himalaya,3,328.93,0.05,168.74,213.07,1319.26,Credit Card,Delivered,Thiruvananthapuram,Kerala,India,SELLER0494
ORD0048809,27-04-2022,CUST03679,Nisha Rao,P019,Yoga Mat,Sports,Strauss,2,812.02,0.05,77.14,114.2,1734.18,Credit Card,Pending,Patna,Bihar,India,SELLER0026
ORD0033862,27-04-2022,CUST03983,Surya Gupta,P012,Shampoo,Beauty,Dove,3,410.46,0.05,140.38,219.65,1529.84,Amazon Pay,Shipped,Thiruvananthapuram,Kerala,India,SELLER0092
ORD0021788,27-04-2022,CUST07741,Nisha Patel,P015,LED TV,Electronics,Sony,3,43447.26,0.2,18769.22,190.6,123233.24,Amazon Pay,Delivered,Delhi,Delhi,India,SELLER0112
ORD0040958,27-04-2022,CUST00622,Mohammed Patel,P015,LED TV,Electronics,Sony,5,46454.05,0.1,10452.16,187.49,219682.88,Cash on Delivery,Delivered,Jodhpur,Rajasthan,India,SELLER0292
ORD0035390,27-04-2022,CUST02074,Priya Bose,P014,Study Table,Furniture,Nilkamal,2,4916.03,0.15,1504.31,112.64,9974.2,Debit Card,Delivered,Kanpur,Uttar Pradesh,India,SELLER0226
ORD0048105,27-04-2022,CUST09350,Rohit Bose,P018,Formal Shirt,Clothing,Van Heusen,2,1760.4,0,176.04,163.89,3860.73,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0068
ORD0006102,27-04-2022,CUST02839,Aditya Kumar,P013,Office Chair,Furniture,Wakefit,1,6830.58,0.2,983.6,127.05,6575.11,Cash on Delivery,Delivered,Lucknow,Uttar Pradesh,India,SELLER0380
ORD0014758,27-04-2022,CUST09066,Vijay Singh,P007,Running Shoes,Sports,Adidas,5,3615.89,0,3254.3,178.81,21512.56,Credit Card,Delivered,Warangal,Telangana,India,SELLER0188
ORD0026018,27-04-2022,CUST05596,Nisha Nair,P014,Study Table,Furniture,Nilkamal,1,5336.8,0.25,200.13,240.12,4442.85,UPI,Delivered,Mysuru,Karnataka,India,SELLER0252
ORD0031762,27-04-2022,CUST01529,Arun Kumar,P013,Office Chair,Furniture,Wakefit,1,6809.51,0.1,1103.14,221.1,7452.8,Net Banking,Returned,Lucknow,Uttar Pradesh,India,SELLER0066
ORD0015442,27-04-2022,CUST06284,Rahul Iyer,P005,Smartwatch,Electronics,Noise,1,3812.35,0.05,434.61,155.91,4212.25,Cash on Delivery,Shipped,Jaipur,Rajasthan,India,SELLER0127
ORD0010272,27-04-2022,CUST05841,Divya Nair,P008,Backpack,Bags,Skybags,2,1713.17,0,411.16,118.7,3956.2,Debit Card,Delivered,Noida,Uttar Pradesh,India,SELLER0096
ORD0036230,27-04-2022,CUST04957,Rohit Iyer,P012,Shampoo,Beauty,Dove,1,376.92,0.2,54.28,102.09,457.91,Amazon Pay,Delivered,Vijayawada,Andhra Pradesh,India,SELLER0081
ORD0029246,27-04-2022,CUST09547,Arun Gupta,P001,Wireless Earbuds,Electronics,boAt,3,1471.13,0.2,176.54,89.18,3796.43,UPI,Delivered,Noida,Uttar Pradesh,India,SELLER0216
ORD0018222,27-04-2022,CUST09389,Meena Rao,P008,Backpack,Bags,Skybags,1,1895.48,0.2,272.95,77.48,1866.81,Debit Card,Delivered,Mysuru,Karnataka,India,SELLER0249
ORD0015392,27-04-2022,CUST00978,Anjali Sharma,P001,Wireless Earbuds,Electronics,boAt,3,1426.24,0,213.94,37.85,4530.51,Amazon Pay,Delivered,Bhubaneswar,Odisha,India,SELLER0353
ORD0037885,27-04-2022,CUST03844,Kavya Patel,P001,Wireless Earbuds,Electronics,boAt,5,1632.01,0.15,1248.49,162.42,8346.95,Debit Card,Delivered,Surat,Gujarat,India,SELLER0250
ORD0031624,27-04-2022,CUST06553,Aditya Sharma,P003,Smartphone,Electronics,Samsung,1,17735.42,0.05,842.43,103.92,17795,Credit Card,Shipped,Warangal,Telangana,India,SELLER0473
ORD0029165,27-04-2022,CUST06157,Karthik Das,P006,T-Shirt,Clothing,Puma,4,1118.58,0,536.92,206.53,5217.77,Cash on Delivery,Delivered,Kolkata,West Bengal,India,SELLER0478
ORD0005880,27-04-2022,CUST08948,Kavya Singh,P020,Air Fryer,Home & Kitchen,Pigeon,4,4765.38,0.1,2058.64,93.89,19307.9,Credit Card,Shipped,Guwahati,Assam,India,SELLER0225
ORD0042230,27-04-2022,CUST04346,Rahul Rao,P008,Backpack,Bags,Skybags,2,1849.12,0.2,147.93,104.86,3211.38,Credit Card,Shipped,Mysuru,Karnataka,India,SELLER0043
ORD0018345,27-04-2022,CUST03714,Surya Gupta,P005,Smartwatch,Electronics,Noise,2,4220.93,0,1013.02,76.58,9531.46,Debit Card,Shipped,Hyderabad,Telangana,India,SELLER0342
ORD0018128,27-04-2022,CUST08116,Rohit Reddy,P020,Air Fryer,Home & Kitchen,Pigeon,1,4412.01,0.15,675.04,242.75,4668,Credit Card,Returned,Lucknow,Uttar Pradesh,India,SELLER0210
ORD0018088,27-04-2022,CUST07549,Sneha Das,P007,Running Shoes,Sports,Adidas,2,3895.42,0.25,1051.76,249.35,7144.24,Credit Card,Delivered,Nagpur,Maharashtra,India,SELLER0010
ORD0037507,27-04-2022,CUST05554,Rahul Kumar,P013,Office Chair,Furniture,Wakefit,3,6476.06,0.15,825.7,157.47,17497.12,UPI,Cancelled,Bengaluru,Karnataka,India,SELLER0266
ORD0021015,28-04-2022,CUST00103,Kavya Joshi,P007,Running Shoes,Sports,Adidas,1,3173.76,0.15,323.72,157.63,3179.05,UPI,Delivered,Surat,Gujarat,India,SELLER0098
ORD0024247,28-04-2022,CUST03204,Nisha Reddy,P002,Bluetooth Speaker,Electronics,JBL,2,2865.67,0.25,773.73,58.1,5130.34,Cash on Delivery,Delivered,Pune,Maharashtra,India,SELLER0041
ORD0020781,28-04-2022,CUST00020,Rahul Nair,P013,Office Chair,Furniture,Wakefit,2,6737.66,0.2,1293.63,97.13,12171.02,Cash on Delivery,Cancelled,Ahmedabad,Gujarat,India,SELLER0099
ORD0048880,28-04-2022,CUST05222,Sanjay Sharma,P017,Jeans,Clothing,Levis,3,2255.05,0.05,1156.84,184.06,7767.79,UPI,Delivered,Nagpur,Maharashtra,India,SELLER0177
ORD0022804,28-04-2022,CUST04334,Sanjay Joshi,P007,Running Shoes,Sports,Adidas,1,3187.1,0,382.45,237.98,3807.53,UPI,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0441
ORD0018796,28-04-2022,CUST04118,Nisha Joshi,P009,Cookware Set,Home & Kitchen,Prestige,1,2650.11,0.05,302.11,120.79,2940.5,Credit Card,Delivered,Nashik,Maharashtra,India,SELLER0027
ORD0018598,28-04-2022,CUST08525,Sneha Patel,P014,Study Table,Furniture,Nilkamal,3,5281.81,0,792.27,55.44,16693.14,Amazon Pay,Delivered,Ahmedabad,Gujarat,India,SELLER0448
ORD0045596,28-04-2022,CUST01828,Rohit Verma,P001,Wireless Earbuds,Electronics,boAt,3,1395.38,0.05,715.83,203.9,4896.56,Amazon Pay,Delivered,Vadodara,Gujarat,India,SELLER0421
ORD0021062,28-04-2022,CUST09864,Rahul Rao,P004,Laptop,Electronics,HP,2,60557.44,0.25,10900.34,245.75,101982.25,Net Banking,Delivered,Pune,Maharashtra,India,SELLER0489
ORD0016849,28-04-2022,CUST04787,Aditya Patel,P007,Running Shoes,Sports,Adidas,2,3174.57,0.25,571.42,224.74,5558.02,Cash on Delivery,Shipped,Bengaluru,Karnataka,India,SELLER0307
ORD0045071,28-04-2022,CUST09371,Karthik Kumar,P014,Study Table,Furniture,Nilkamal,1,5083.29,0.15,216.04,156.48,4693.32,Credit Card,Delivered,Chandigarh,Chandigarh,India,SELLER0489
ORD0036332,28-04-2022,CUST01417,Arun Joshi,P018,Formal Shirt,Clothing,Van Heusen,1,1733.18,0.15,73.66,135.38,1682.24,Debit Card,Delivered,Kolkata,West Bengal,India,SELLER0456
ORD0045039,28-04-2022,CUST07101,Surya Iyer,P011,Face Wash,Beauty,Himalaya,2,283.59,0.05,64.66,142,745.48,Amazon Pay,Delivered,Kolkata,West Bengal,India,SELLER0334
ORD0032017,28-04-2022,CUST01139,Mohammed Menon,P005,Smartwatch,Electronics,Noise,1,4269.84,0.1,192.14,200.28,4235.28,UPI,Delivered,Vadodara,Gujarat,India,SELLER0260
ORD0047116,28-04-2022,CUST00643,Harish Menon,P007,Running Shoes,Sports,Adidas,1,3615.03,0.2,347.04,44.57,3283.63,Amazon Pay,Returned,Warangal,Telangana,India,SELLER0427
ORD0046948,28-04-2022,CUST08395,Surya Joshi,P017,Jeans,Clothing,Levis,1,2419.52,0.1,108.88,171.31,2457.76,Amazon Pay,Delivered,Jaipur,Rajasthan,India,SELLER0101
ORD0016876,28-04-2022,CUST01417,Arun Joshi,P015,LED TV,Electronics,Sony,2,47624.69,0.05,16287.64,203.09,106977.64,UPI,Delivered,Kolkata,West Bengal,India,SELLER0149
ORD0030706,28-04-2022,CUST07044,Rohit Singh,P016,Power Bank,Electronics,Mi,1,1368.25,0.15,58.15,210.92,1432.08,UPI,Shipped,Tiruchirappalli,Tamil Nadu,India,SELLER0219
ORD0027005,28-04-2022,CUST04733,Sneha Iyer,P009,Cookware Set,Home & Kitchen,Prestige,1,2474.85,0,445.47,204.94,3125.26,UPI,Delivered,Kochi,Kerala,India,SELLER0099
ORD0013235,28-04-2022,CUST03518,Keerthi Kumar,P020,Air Fryer,Home & Kitchen,Pigeon,4,5004.51,0.2,2882.6,60.02,18957.05,Debit Card,Delivered,Dehradun,Uttarakhand,India,SELLER0400
ORD0002420,28-04-2022,CUST05711,Aditya Menon,P003,Smartphone,Electronics,Samsung,2,17714.27,0,6377.14,178.4,41984.08,Amazon Pay,Delivered,Noida,Uttar Pradesh,India,SELLER0192
ORD0019574,28-04-2022,CUST08506,Sneha Das,P009,Cookware Set,Home & Kitchen,Prestige,2,2550.25,0,612.06,99.93,5812.49,UPI,Cancelled,Vijayawada,Andhra Pradesh,India,SELLER0468
ORD0029409,28-04-2022,CUST00766,Meena Verma,P020,Air Fryer,Home & Kitchen,Pigeon,1,4306.03,0,516.72,126.2,4948.95,Net Banking,Shipped,Ranchi,Jharkhand,India,SELLER0315
ORD0030012,28-04-2022,CUST07786,Mohammed Iyer,P005,Smartwatch,Electronics,Noise,1,4084.99,0.1,183.82,220.81,4081.12,Net Banking,Returned,Coimbatore,Tamil Nadu,India,SELLER0357
ORD0026337,28-04-2022,CUST05831,Priya Singh,P005,Smartwatch,Electronics,Noise,1,3971.22,0.25,357.41,80.64,3416.46,UPI,Delivered,Lucknow,Uttar Pradesh,India,SELLER0236
ORD0036465,28-04-2022,CUST03905,Sneha Bose,P005,Smartwatch,Electronics,Noise,3,3885.71,0,1398.86,167.32,13223.31,Cash on Delivery,Delivered,Surat,Gujarat,India,SELLER0397
ORD0014974,28-04-2022,CUST04336,Priya Sharma,P010,Mixer Grinder,Home & Kitchen,Philips,5,3269.16,0.1,2648.02,62.77,17422.01,Credit Card,Pending,Patna,Bihar,India,SELLER0480
ORD0020317,28-04-2022,CUST08049,Pooja Kumar,P013,Office Chair,Furniture,Wakefit,1,6964.05,0,835.69,171.4,7971.14,Credit Card,Cancelled,Indore,Madhya Pradesh,India,SELLER0099
ORD0034816,28-04-2022,CUST03431,Anjali Reddy,P015,LED TV,Electronics,Sony,3,46170.9,0.25,12466.14,41.07,116391.74,Credit Card,Delivered,Kolkata,West Bengal,India,SELLER0479
ORD0036458,28-04-2022,CUST02361,Priya Menon,P020,Air Fryer,Home & Kitchen,Pigeon,2,4587.11,0,1100.91,163.7,10438.83,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0317
ORD0023720,28-04-2022,CUST06832,Karthik Iyer,P013,Office Chair,Furniture,Wakefit,1,7480.42,0,1346.48,94.61,8921.51,Debit Card,Cancelled,Coimbatore,Tamil Nadu,India,SELLER0276
ORD0036318,28-04-2022,CUST07092,Priya Nair,P010,Mixer Grinder,Home & Kitchen,Philips,3,3310.25,0.1,446.88,220.22,9604.78,Debit Card,Delivered,Pune,Maharashtra,India,SELLER0224
ORD0045806,28-04-2022,CUST08935,Anjali Bose,P012,Shampoo,Beauty,Dove,2,444.82,0.2,128.11,245.13,1084.95,UPI,Delivered,Indore,Madhya Pradesh,India,SELLER0348
ORD0015749,28-04-2022,CUST06063,Priya Das,P016,Power Bank,Electronics,Mi,1,1574.73,0,188.97,160.99,1924.69,UPI,Delivered,Surat,Gujarat,India,SELLER0096
ORD0002634,28-04-2022,CUST01763,Sanjay Rao,P011,Face Wash,Beauty,Himalaya,2,312.02,0,74.88,237.73,936.65,Cash on Delivery,Delivered,Kolkata,West Bengal,India,SELLER0390
ORD0001412,28-04-2022,CUST02322,Harish Rao,P011,Face Wash,Beauty,Himalaya,1,274.12,0.1,12.34,54.48,313.53,UPI,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0126
ORD0028544,28-04-2022,CUST06916,Karthik Kapoor,P014,Study Table,Furniture,Nilkamal,1,5349.62,0.1,866.64,144.41,5825.71,UPI,Delivered,Kolkata,West Bengal,India,SELLER0426
ORD0004663,28-04-2022,CUST08296,Arun Verma,P014,Study Table,Furniture,Nilkamal,1,4686.47,0.25,175.74,177.05,3867.64,Credit Card,Delivered,Patna,Bihar,India,SELLER0040
ORD0046238,28-04-2022,CUST04898,Sneha Patel,P003,Smartphone,Electronics,Samsung,2,20835.4,0.2,6000.6,155.35,39492.59,Amazon Pay,Delivered,Coimbatore,Tamil Nadu,India,SELLER0249
ORD0011340,28-04-2022,CUST02536,Anjali Bose,P010,Mixer Grinder,Home & Kitchen,Philips,1,2975.75,0.1,482.07,172.52,3332.77,Credit Card,Delivered,Mangaluru,Karnataka,India,SELLER0044
ORD0009771,28-04-2022,CUST04428,Mohammed Rao,P015,LED TV,Electronics,Sony,2,44433.33,0.2,3554.67,154.52,74802.52,Net Banking,Pending,Vijayawada,Andhra Pradesh,India,SELLER0044
ORD0049633,28-04-2022,CUST05679,Sanjay Sharma,P009,Cookware Set,Home & Kitchen,Prestige,3,2338.21,0.2,1010.11,131.94,6753.75,UPI,Delivered,Warangal,Telangana,India,SELLER0297
ORD0030114,29-04-2022,CUST09321,Keerthi Joshi,P008,Backpack,Bags,Skybags,1,1685.18,0.15,257.83,246.93,1937.16,Credit Card,Delivered,Ranchi,Jharkhand,India,SELLER0220
ORD0041836,29-04-2022,CUST06840,Priya Das,P017,Jeans,Clothing,Levis,3,2223.91,0.1,300.23,210.43,6515.22,Cash on Delivery,Shipped,Kochi,Kerala,India,SELLER0087
ORD0029259,29-04-2022,CUST08380,Meena Rao,P010,Mixer Grinder,Home & Kitchen,Philips,3,3594.63,0.1,1164.66,59.85,10930.01,Net Banking,Delivered,Jaipur,Rajasthan,India,SELLER0306
ORD0029774,29-04-2022,CUST08706,Sanjay Kapoor,P010,Mixer Grinder,Home & Kitchen,Philips,1,3101.43,0,372.17,231.07,3704.67,Credit Card,Delivered,Nagpur,Maharashtra,India,SELLER0228
ORD0042666,29-04-2022,CUST02295,Surya Iyer,P018,Formal Shirt,Clothing,Van Heusen,4,1920.86,0.2,1106.42,132.51,7385.68,UPI,Delivered,Kanpur,Uttar Pradesh,India,SELLER0240
ORD0006131,29-04-2022,CUST08182,Priya Sharma,P008,Backpack,Bags,Skybags,3,1824.96,0.15,837.66,84.94,5576.25,Debit Card,Shipped,Vadodara,Gujarat,India,SELLER0096
ORD0043655,29-04-2022,CUST03149,Anjali Gupta,P011,Face Wash,Beauty,Himalaya,1,308.18,0,15.41,54.89,378.48,UPI,Delivered,Visakhapatnam,Andhra Pradesh,India,SELLER0323
ORD0048330,29-04-2022,CUST08553,Rahul Bose,P001,Wireless Earbuds,Electronics,boAt,2,1525.15,0,366.04,148.32,3564.66,Credit Card,Delivered,Bhubaneswar,Odisha,India,SELLER0145
ORD0034653,29-04-2022,CUST06143,Karthik Nair,P016,Power Bank,Electronics,Mi,1,1599.17,0,191.9,156.88,1947.95,Amazon Pay,Returned,Chennai,Tamil Nadu,India,SELLER0434
ORD0022634,29-04-2022,CUST05023,Aditya Iyer,P001,Wireless Earbuds,Electronics,boAt,2,1591.86,0,382.05,194.19,3759.96,Amazon Pay,Delivered,Nagpur,Maharashtra,India,SELLER0231
ORD0040766,29-04-2022,CUST05774,Sanjay Sharma,P001,Wireless Earbuds,Electronics,boAt,4,1477.17,0.1,638.14,227.96,6183.91,Amazon Pay,Delivered,Delhi,Delhi,India,SELLER0163
ORD0039663,29-04-2022,CUST09469,Nisha Verma,P011,Face Wash,Beauty,Himalaya,2,309.97,0,111.59,23.31,754.84,Debit Card,Cancelled,Pune,Maharashtra,India,SELLER0450
ORD0037186,29-04-2022,CUST02366,Mohammed Nair,P009,Cookware Set,Home & Kitchen,Prestige,2,2471.36,0.1,533.81,246.69,5228.95,UPI,Cancelled,Jaipur,Rajasthan,India,SELLER0145
ORD0005425,29-04-2022,CUST02791,Aishwarya Das,P015,LED TV,Electronics,Sony,1,43301.87,0.2,4156.98,60.87,38859.35,UPI,Delivered,Mysuru,Karnataka,India,SELLER0290
ORD0041526,29-04-2022,CUST03185,Harish Sharma,P020,Air Fryer,Home & Kitchen,Pigeon,3,4248.35,0,1529.41,226.67,14501.13,UPI,Pending,Coimbatore,Tamil Nadu,India,SELLER0265
ORD0013926,29-04-2022,CUST02728,Aishwarya Bose,P007,Running Shoes,Sports,Adidas,4,3316.47,0,663.29,50.8,13979.97,UPI,Cancelled,Mysuru,Karnataka,India,SELLER0324
ORD0032961,29-04-2022,CUST05056,Anjali Patel,P003,Smartphone,Electronics,Samsung,1,18542.08,0.15,2836.94,96.27,18693.98,Credit Card,Delivered,Thiruvananthapuram,Kerala,India,SELLER0128
ORD0012483,29-04-2022,CUST04709,Sanjay Kumar,P013,Office Chair,Furniture,Wakefit,1,7353.9,0.05,838.34,231.03,8055.57,Net Banking,Delivered,Mangaluru,Karnataka,India,SELLER0094
ORD0045797,29-04-2022,CUST07123,Aditya Sharma,P012,Shampoo,Beauty,Dove,4,424.31,0.15,259.68,66.36,1768.69,Credit Card,Delivered,Madurai,Tamil Nadu,India,SELLER0224
ORD0027130,29-04-2022,CUST00601,Aishwarya Iyer,P019,Yoga Mat,Sports,Strauss,1,855.66,0,42.78,117.63,1016.07,Credit Card,Delivered,Ranchi,Jharkhand,India,SELLER0208
ORD0034063,29-04-2022,CUST08015,Divya Joshi,P014,Study Table,Furniture,Nilkamal,2,5187.11,0.15,1058.17,27.04,9903.3,UPI,Delivered,Indore,Madhya Pradesh,India,SELLER0249
ORD0013961,29-04-2022,CUST00122,Nisha Kumar,P012,Shampoo,Beauty,Dove,1,433.9,0.15,66.39,67.07,502.28,Credit Card,Returned,Hyderabad,Telangana,India,SELLER0084
ORD0000527,29-04-2022,CUST06974,Keerthi Nair,P006,T-Shirt,Clothing,Puma,4,954.91,0.15,162.33,106.59,3515.61,Credit Card,Delivered,Warangal,Telangana,India,SELLER0142
ORD0012356,29-04-2022,CUST05920,Karthik Singh,P016,Power Bank,Electronics,Mi,1,1603.16,0.05,76.15,156.87,1756.02,Debit Card,Shipped,Lucknow,Uttar Pradesh,India,SELLER0274
ORD0018546,29-04-2022,CUST02257,Aishwarya Kumar,P020,Air Fryer,Home & Kitchen,Pigeon,5,4080.32,0.15,3121.44,131.48,20594.28,Debit Card,Delivered,Salem,Tamil Nadu,India,SELLER0486
ORD0047839,29-04-2022,CUST01446,Harish Singh,P014,Study Table,Furniture,Nilkamal,1,4997.61,0,899.57,69.53,5966.71,Credit Card,Shipped,Kanpur,Uttar Pradesh,India,SELLER0113
ORD0019869,29-04-2022,CUST02017,Rahul Bose,P019,Yoga Mat,Sports,Strauss,3,828.7,0.1,268.5,54.16,2560.15,Credit Card,Returned,Nashik,Maharashtra,India,SELLER0381
ORD0014303,29-04-2022,CUST01857,Priya Verma,P009,Cookware Set,Home & Kitchen,Prestige,2,2670.14,0.25,720.94,179.35,4905.5,Cash on Delivery,Delivered,Vadodara,Gujarat,India,SELLER0011
ORD0028270,29-04-2022,CUST06408,Aishwarya Das,P002,Bluetooth Speaker,Electronics,JBL,1,3131.03,0,563.59,74.33,3768.95,Debit Card,Delivered,Bhopal,Madhya Pradesh,India,SELLER0254
ORD0023312,29-04-2022,CUST00991,Surya Singh,P008,Backpack,Bags,Skybags,1,1734.81,0.05,197.77,105.49,1951.33,UPI,Delivered,Bengaluru,Karnataka,India,SELLER0272
ORD0014284,29-04-2022,CUST09010,Pooja Kumar,P004,Laptop,Electronics,HP,2,54646.37,0.2,4371.71,149.45,91955.35,UPI,Delivered,Chandigarh,Chandigarh,India,SELLER0420
